grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,pr_trend,GMST_trend,AMV_index,IPO_index,member,pr_trend_forced,row_id,member_id
2736,1.25,-41.25,41.25,0.0,1,-0.0896438798274294,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0748319502880554,1A_2736,0
2737,3.75,-41.25,41.25,0.0,1,-0.1141819734060044,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.068705170447835,1A_2737,0
2738,6.25,-41.25,41.25,0.0,1,-0.0461449834035127,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0173939487514003,1A_2738,0
2739,8.75,-41.25,41.25,0.0,1,0.0587239115127972,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0021694196608322,1A_2739,0
2740,11.25,-41.25,41.25,0.0,1,0.2136348514179335,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0366608901592915,1A_2740,0
2741,13.75,-41.25,41.25,0.0,1,0.2263133434766872,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0727865489330148,1A_2741,0
2742,16.25,-41.25,41.25,0.0,1,0.1381431489201156,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0668803895293865,1A_2742,0
2743,18.75,-41.25,41.25,0.0,1,0.0863292425004395,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0710115125585068,1A_2743,0
2744,21.25,-41.25,41.25,0.0,1,0.0606971286464444,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0974847172405659,1A_2744,0
2745,23.75,-41.25,41.25,0.0,1,0.0443326976958274,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0863360462828502,1A_2745,0
2746,26.25,-41.25,41.25,0.0,1,-0.0390467459925154,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.048108690619065,1A_2746,0
2747,28.75,-41.25,41.25,0.0,1,-0.0170384095918133,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0253585735820413,1A_2747,0
2748,31.25,-41.25,41.25,0.0,3,0.0176915130477079,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.015636406349231,1A_2748,0
2749,33.75,-41.25,41.25,0.0,3,0.1429248766294968,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.007810657243045,1A_2749,0
2750,36.25,-41.25,41.25,0.0,3,0.201191892470062,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0379688147512337,1A_2750,0
2751,38.75,-41.25,41.25,0.0,3,0.2054717902817296,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0506270940989945,1A_2751,0
2752,41.25,-41.25,41.25,0.0,3,0.1974169549088412,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0531810326459343,1A_2752,0
2753,43.75,-41.25,41.25,0.0,3,0.1375897066648949,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.050062724869136,1A_2753,0
2754,46.25,-41.25,41.25,0.0,3,0.0108203196523743,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0369094926666765,1A_2754,0
2755,48.75,-41.25,41.25,0.0,3,-0.0108098824885606,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0383263144905677,1A_2755,0
2756,51.25,-41.25,41.25,0.0,3,-0.0200025413074586,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0531798046374598,1A_2756,0
2757,53.75,-41.25,41.25,0.0,3,-0.0199404264376994,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0604233306594653,1A_2757,0
2758,56.25,-41.25,41.25,0.0,3,-0.0345698611292696,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0683973287609742,1A_2758,0
2759,58.75,-41.25,41.25,0.0,3,-0.0684418182019395,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0701223430960618,1A_2759,0
2760,61.25,-41.25,41.25,0.0,3,-0.0917855205131265,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0737560216823371,1A_2760,0
2761,63.75,-41.25,41.25,0.0,3,-0.0780320250535788,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0744998336035118,1A_2761,0
2762,66.25,-41.25,41.25,0.0,3,-0.01020266495795,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0687440596109412,1A_2762,0
2763,68.75,-41.25,41.25,0.0,3,0.0343321220806946,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0489721814437716,1A_2763,0
2764,71.25,-41.25,41.25,0.0,3,0.0248100014456855,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0207708339593231,1A_2764,0
2765,73.75,-41.25,41.25,0.0,3,-0.0292450349462459,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0047305189667087,1A_2765,0
2766,76.25,-41.25,41.25,0.0,3,-0.0528126787991695,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0224747286128568,1A_2766,0
2767,78.75,-41.25,41.25,0.0,3,-0.0934687998714692,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0374976355649673,1A_2767,0
2768,81.25,-41.25,41.25,0.0,3,-0.1131949244373203,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0496061920757381,1A_2768,0
2769,83.75,-41.25,41.25,0.0,3,-0.1069697479822714,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0683451633555604,1A_2769,0
2770,86.25,-41.25,41.25,0.0,3,-0.1232818651295422,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1023198969707322,1A_2770,0
2771,88.75,-41.25,41.25,0.0,3,-0.1628701239671257,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1152518908067467,1A_2771,0
2772,91.25,-41.25,41.25,0.0,3,-0.1791983181182429,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1150414344883342,1A_2772,0
2773,93.75,-41.25,41.25,0.0,3,-0.1462896382545185,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1134884579666947,1A_2773,0
2774,96.25,-41.25,41.25,0.0,3,-0.1161983567614801,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1083860844410048,1A_2774,0
2775,98.75,-41.25,41.25,0.0,3,-0.1275746400752925,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0981295904341955,1A_2775,0
2776,101.25,-41.25,41.25,0.0,3,-0.0634460903291291,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1009841803487332,1A_2776,0
2777,103.75,-41.25,41.25,0.0,3,-0.0906402667420968,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1161437830996935,1A_2777,0
2778,106.25,-41.25,41.25,0.0,3,-0.1279583662354923,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1384729887370218,1A_2778,0
2779,108.75,-41.25,41.25,0.0,3,-0.1635176540458443,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1343104921890327,1A_2779,0
2780,111.25,-41.25,41.25,0.0,3,-0.1654459885104069,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1230486766651581,1A_2780,0
2781,113.75,-41.25,41.25,0.0,3,-0.2121355276666173,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.122810881806268,1A_2781,0
2782,116.25,-41.25,41.25,0.0,3,-0.2644570368874115,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1314641509650231,1A_2782,0
2783,118.75,-41.25,41.25,0.0,3,-0.316461731559185,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1247401247752803,1A_2783,0
2784,121.25,-41.25,41.25,0.0,2,-0.3235506487606492,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1095587937816082,1A_2784,0
2785,123.75,-41.25,41.25,0.0,2,-0.2322177780610826,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0830664899566499,1A_2785,0
2786,126.25,-41.25,41.25,0.0,2,-0.1216550284130138,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0409620089208102,1A_2786,0
2787,128.75,-41.25,41.25,0.0,2,-0.1188114423704345,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0311637870629908,1A_2787,0
2788,131.25,-41.25,41.25,0.0,2,-0.0854396068048775,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0190426007623718,1A_2788,0
2789,133.75,-41.25,41.25,0.0,2,0.0506117665127169,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0104716006850809,1A_2789,0
2790,136.25,-41.25,41.25,0.0,2,0.057410200956342,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0069717580980178,1A_2790,0
2791,138.75,-41.25,41.25,0.0,2,-0.1599759284116132,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0119399613187966,1A_2791,0
2792,141.25,-41.25,41.25,0.0,2,-0.3925507856571524,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0538929712319503,1A_2792,0
2793,143.75,-41.25,41.25,0.0,2,-0.4810882600612723,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1322980991441671,1A_2793,0
2794,146.25,-41.25,41.25,1.0,0,-0.2887224427657137,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0956950613333666,1A_2794,0
2795,148.75,-41.25,41.25,0.0,2,0.3808583648897731,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2183925125140952,1A_2795,0
2796,151.25,-41.25,41.25,0.0,2,0.6615704929738296,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.4127297397657445,1A_2796,0
2797,153.75,-41.25,41.25,0.0,2,0.2747386295268684,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2849177558815163,1A_2797,0
2798,156.25,-41.25,41.25,0.0,2,-0.0556034345757096,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0436944222622175,1A_2798,0
2799,158.75,-41.25,41.25,0.0,2,0.0489467589489164,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0485108323240365,1A_2799,0
2800,161.25,-41.25,41.25,0.0,2,0.0784994555609137,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0622250911395735,1A_2800,0
2801,163.75,-41.25,41.25,0.0,2,0.1455060756135537,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0118142323814269,1A_2801,0
2802,166.25,-41.25,41.25,0.0,2,0.2121819809034293,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0136851730620598,1A_2802,0
2803,168.75,-41.25,41.25,0.0,2,0.0321213710007157,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0174759159780163,1A_2803,0
2804,171.25,-41.25,41.25,0.0,2,-0.0804154812969664,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0063852910326341,1A_2804,0
2805,173.75,-41.25,41.25,0.0,2,-0.1218637045089851,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0301593981393731,1A_2805,0
2806,176.25,-41.25,41.25,0.0,2,-0.2471822819287611,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0365829747852027,1A_2806,0
2807,178.75,-41.25,41.25,0.0,2,-0.3684508165697106,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0641514147304281,1A_2807,0
2808,181.25,-41.25,41.25,0.0,2,-0.2913894650721077,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0564862519885662,1A_2808,0
2809,183.75,-41.25,41.25,0.0,2,-0.129053930452593,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0421290884171723,1A_2809,0
2810,186.25,-41.25,41.25,0.0,2,-0.0595973451523469,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0235422629637272,1A_2810,0
2811,188.75,-41.25,41.25,0.0,2,-0.1708573270332367,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0598784075151954,1A_2811,0
2812,191.25,-41.25,41.25,0.0,2,-0.4318540288465279,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1347846647154929,1A_2812,0
2813,193.75,-41.25,41.25,0.0,2,-0.5792045626877639,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.171190129594921,1A_2813,0
2814,196.25,-41.25,41.25,0.0,2,-0.5371783980882676,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1825646523625977,1A_2814,0
2815,198.75,-41.25,41.25,0.0,2,-0.4161678443323669,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1692670865260863,1A_2815,0
2816,201.25,-41.25,41.25,0.0,2,-0.4119890043298604,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1494775372937652,1A_2816,0
2817,203.75,-41.25,41.25,0.0,2,-0.4299006885042953,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.15159623158796,1A_2817,0
2818,206.25,-41.25,41.25,0.0,2,-0.2968156588803535,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1041389955401449,1A_2818,0
2819,208.75,-41.25,41.25,0.0,2,-0.1454105390236769,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.06153467356639,1A_2819,0
2820,211.25,-41.25,41.25,0.0,2,-0.1367467857185668,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0580500726023911,1A_2820,0
2821,213.75,-41.25,41.25,0.0,2,-0.0950915006885517,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0182470694658687,1A_2821,0
2822,216.25,-41.25,41.25,0.0,2,-0.1099168640323201,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0003166984808542,1A_2822,0
2823,218.75,-41.25,41.25,0.0,2,-0.1507497134862964,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0126307859892982,1A_2823,0
2824,221.25,-41.25,41.25,0.0,2,-0.088377948407397,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0045723935915659,1A_2824,0
2825,223.75,-41.25,41.25,0.0,2,-0.0540547172588999,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-1.7025220888455266e-05,1A_2825,0
2826,226.25,-41.25,41.25,0.0,2,-0.0037587586733082,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0040306568495519,1A_2826,0
2827,228.75,-41.25,41.25,0.0,2,0.0417940060411854,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0027151167325709,1A_2827,0
2828,231.25,-41.25,41.25,0.0,2,-0.038724790160199,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0022845314431131,1A_2828,0
2829,233.75,-41.25,41.25,0.0,2,-0.2193033624074605,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.006735473264515,1A_2829,0
2830,236.25,-41.25,41.25,0.0,2,-0.3052357112498514,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.024313292543382,1A_2830,0
2831,238.75,-41.25,41.25,0.0,2,-0.3007085038205823,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0295747850203395,1A_2831,0
2832,241.25,-41.25,41.25,0.0,2,-0.1378288678985528,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0374973364745224,1A_2832,0
2833,243.75,-41.25,41.25,0.0,2,-0.0243342481298797,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0431546341510776,1A_2833,0
2834,246.25,-41.25,41.25,0.0,2,-0.0036433555978472,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0560423872468288,1A_2834,0
2835,248.75,-41.25,41.25,0.0,2,0.0073183621618164,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0613710989842534,1A_2835,0
2836,251.25,-41.25,41.25,0.0,2,-0.0790120369924207,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0560003122317221,1A_2836,0
2837,253.75,-41.25,41.25,0.0,2,-0.1987077145331917,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0479566878868081,1A_2837,0
2838,256.25,-41.25,41.25,0.0,2,-0.286451254690934,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0516228066959996,1A_2838,0
2839,258.75,-41.25,41.25,0.0,2,-0.3176245862894767,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0677978400645748,1A_2839,0
2840,261.25,-41.25,41.25,0.0,2,-0.2122640194258936,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0749375823104083,1A_2840,0
2841,263.75,-41.25,41.25,0.0,2,-0.106471054387922,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0718516628659965,1A_2841,0
2842,266.25,-41.25,41.25,0.0,2,-0.0438718057575862,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0613499163900184,1A_2842,0
2843,268.75,-41.25,41.25,0.0,2,-0.0847631906284256,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0586044351496187,1A_2843,0
2844,271.25,-41.25,41.25,0.0,2,-0.1172048767605878,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0765983916189653,1A_2844,0
2845,273.75,-41.25,41.25,0.0,2,-0.1057900547651126,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0807534529473774,1A_2845,0
2846,276.25,-41.25,41.25,0.0,2,-0.0666284963509206,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0675054719963985,1A_2846,0
2847,278.75,-41.25,41.25,0.0,2,-0.0199472908458347,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0433428610857902,1A_2847,0
2848,281.25,-41.25,41.25,0.0,1,-0.0394338117831443,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.077747003861898,1A_2848,0
2849,283.75,-41.25,41.25,0.0,1,-0.2972340024880261,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1901423417703737,1A_2849,0
2850,286.25,-41.25,41.25,0.0,1,-0.6136696753714623,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2362978240483632,1A_2850,0
2851,288.75,-41.25,41.25,1.0,0,-0.5274905027345019,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2004265140826298,1A_2851,0
2852,291.25,-41.25,41.25,1.0,0,-0.1335034657889259,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0401250608701822,1A_2852,0
2853,293.75,-41.25,41.25,0.0,1,-0.0712279096939267,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0092072311302536,1A_2853,0
2854,296.25,-41.25,41.25,0.0,1,0.0013140654459704,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0249242627547072,1A_2854,0
2855,298.75,-41.25,41.25,0.0,1,0.0954902743073045,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0336445921074678,1A_2855,0
2856,301.25,-41.25,41.25,0.0,1,0.1241661447104103,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0234805723545783,1A_2856,0
2857,303.75,-41.25,41.25,0.0,1,-0.0022475866559163,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0187232651165909,1A_2857,0
2858,306.25,-41.25,41.25,0.0,1,-0.1901377007303192,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0199900775369756,1A_2858,0
2859,308.75,-41.25,41.25,0.0,1,-0.1737482736634712,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0417418462402396,1A_2859,0
2860,311.25,-41.25,41.25,0.0,1,-0.1662689404185711,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0260845529637891,1A_2860,0
2861,313.75,-41.25,41.25,0.0,1,0.0284056332597065,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0094158901248173,1A_2861,0
2862,316.25,-41.25,41.25,0.0,1,0.0778758089071113,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0155337375074569,1A_2862,0
2863,318.75,-41.25,41.25,0.0,1,0.0409996966953371,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0126978007765752,1A_2863,0
2864,321.25,-41.25,41.25,0.0,1,-0.0327721778208289,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0273715500922391,1A_2864,0
2865,323.75,-41.25,41.25,0.0,1,-0.0180653823616674,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.030901462780726,1A_2865,0
2866,326.25,-41.25,41.25,0.0,1,-0.0235620184578767,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0238954508200856,1A_2866,0
2867,328.75,-41.25,41.25,0.0,1,0.0272826939762873,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0354969858268992,1A_2867,0
2868,331.25,-41.25,41.25,0.0,1,-0.0235497549648373,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.025289185071318,1A_2868,0
2869,333.75,-41.25,41.25,0.0,1,-0.0360014179888179,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0066010725454427,1A_2869,0
2870,336.25,-41.25,41.25,0.0,1,0.0329323384877508,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0286623258334383,1A_2870,0
2871,338.75,-41.25,41.25,0.0,1,0.0674404181701657,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0172649231632205,1A_2871,0
2872,341.25,-41.25,41.25,0.0,1,0.0132410119697142,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0081420164986231,1A_2872,0
2873,343.75,-41.25,41.25,0.0,1,-0.0284573604128828,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0040340328291164,1A_2873,0
2874,346.25,-41.25,41.25,0.0,1,-0.0290416040414373,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.010207777903616,1A_2874,0
2875,348.75,-41.25,41.25,0.0,1,-0.0636719487761566,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0195514461486541,1A_2875,0
2876,351.25,-41.25,41.25,0.0,1,-0.1025038460777783,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0488311280736262,1A_2876,0
2877,353.75,-41.25,41.25,0.0,1,-0.0861756660502924,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0430455736374588,1A_2877,0
2878,356.25,-41.25,41.25,0.0,1,-0.1576324311547947,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0312510303086151,1A_2878,0
2879,358.75,-41.25,41.25,0.0,1,-0.138409162213583,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0543792202406845,1A_2879,0
2880,1.25,-38.75,38.75,0.0,1,-0.0455308297157614,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1567991601209107,1A_2880,0
2881,3.75,-38.75,38.75,0.0,1,-0.0403478050357773,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0850390166556967,1A_2881,0
2882,6.25,-38.75,38.75,0.0,1,0.0176113868209312,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0413480147591653,1A_2882,0
2883,8.75,-38.75,38.75,0.0,1,0.1034042321688263,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0882543589244232,1A_2883,0
2884,11.25,-38.75,38.75,0.0,1,0.09601847153914,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1704679642104645,1A_2884,0
2885,13.75,-38.75,38.75,0.0,1,0.0006478370398136,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2075404843423736,1A_2885,0
2886,16.25,-38.75,38.75,0.0,1,-0.0073068035360531,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1863586601993951,1A_2886,0
2887,18.75,-38.75,38.75,0.0,1,-0.0016058109594254,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1868988851503291,1A_2887,0
2888,21.25,-38.75,38.75,0.0,1,-0.1034148038493274,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2184805194309066,1A_2888,0
2889,23.75,-38.75,38.75,0.0,1,-0.097586109873144,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2417528249931245,1A_2889,0
2890,26.25,-38.75,38.75,0.0,1,-0.1810674911977536,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2142991210932825,1A_2890,0
2891,28.75,-38.75,38.75,0.0,1,-0.083282824527479,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1365367282552809,1A_2891,0
2892,31.25,-38.75,38.75,0.0,3,0.0526346254110691,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0379665060928072,1A_2892,0
2893,33.75,-38.75,38.75,0.0,3,0.1863941461298486,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0231959782237648,1A_2893,0
2894,36.25,-38.75,38.75,0.0,3,0.1868264232960627,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0190074815435116,1A_2894,0
2895,38.75,-38.75,38.75,0.0,3,0.0942210046676585,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0147683258338036,1A_2895,0
2896,41.25,-38.75,38.75,0.0,3,0.0230773890303103,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0214095232436623,1A_2896,0
2897,43.75,-38.75,38.75,0.0,3,0.0136539605795896,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0110157767856622,1A_2897,0
2898,46.25,-38.75,38.75,0.0,3,-0.0880575762653593,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0058963844680031,1A_2898,0
2899,48.75,-38.75,38.75,0.0,3,-0.11273798756236,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0011746631749153,1A_2899,0
2900,51.25,-38.75,38.75,0.0,3,-0.0781674302301486,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0298965545732498,1A_2900,0
2901,53.75,-38.75,38.75,0.0,3,-0.0932519442493926,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0539058815254129,1A_2901,0
2902,56.25,-38.75,38.75,0.0,3,-0.1644264573207922,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0565075520176624,1A_2902,0
2903,58.75,-38.75,38.75,0.0,3,-0.2285226983423452,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0475237602365367,1A_2903,0
2904,61.25,-38.75,38.75,0.0,3,-0.1709813392033989,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0526475586208554,1A_2904,0
2905,63.75,-38.75,38.75,0.0,3,-0.0846021464769718,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0638548169217008,1A_2905,0
2906,66.25,-38.75,38.75,0.0,3,-0.0069616687587074,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0420980197024632,1A_2906,0
2907,68.75,-38.75,38.75,0.0,3,-0.0005006710658343,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0134363561015706,1A_2907,0
2908,71.25,-38.75,38.75,0.0,3,-0.0316776385889126,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0132824982473314,1A_2908,0
