grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tas_trend,GMST_trend,AMV_index,IPO_index,member,tas_trend_forced,row_id,member_id
3354,106.25,-31.25,31.25,0.0,3,0.760133806430309,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3675595618978161,1B_3354,1
3355,108.75,-31.25,31.25,0.0,3,0.7868285618764413,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3455183855965745,1B_3355,1
3356,111.25,-31.25,31.25,0.0,3,0.7660132246133019,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3972789261597726,1B_3356,1
3357,113.75,-31.25,31.25,0.0,3,0.7706387774801197,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4901513966063541,1B_3357,1
3358,116.25,-31.25,31.25,0.0,0,0.8958074676611778,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.8097687705939226,1B_3358,1
3359,118.75,-31.25,31.25,1.0,0,0.9242080155588862,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.9953974666061032,1B_3359,1
3360,121.25,-31.25,31.25,1.0,0,0.9648574336051398,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.9710154172968856,1B_3360,1
3361,123.75,-31.25,31.25,1.0,0,0.9840706946369464,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.8681338535784121,1B_3361,1
3362,126.25,-31.25,31.25,1.0,0,0.9975145114541571,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7697966223130903,1B_3362,1
3363,128.75,-31.25,31.25,1.0,0,1.0032749246468846,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.744265058598215,1B_3363,1
3364,131.25,-31.25,31.25,1.0,0,0.941038479982892,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7398866095101836,1B_3364,1
3365,133.75,-31.25,31.25,1.0,0,1.0211568476286097,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.793008730879533,1B_3365,1
3366,136.25,-31.25,31.25,1.0,0,1.189238841373909,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.9053716091837268,1B_3366,1
3367,138.75,-31.25,31.25,1.0,0,1.2358403903276192,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.9796422442543964,1B_3367,1
3368,141.25,-31.25,31.25,1.0,0,1.2899797851544688,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.0302027574684962,1B_3368,1
3369,143.75,-31.25,31.25,1.0,0,1.3826397716945642,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.0727229119620296,1B_3369,1
3370,146.25,-31.25,31.25,1.0,0,1.5417489907512718,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.1336860764280998,1B_3370,1
3371,148.75,-31.25,31.25,1.0,0,1.6724347199174363,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.1318593170556317,1B_3371,1
3372,151.25,-31.25,31.25,1.0,0,1.4878709387199145,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.108164604569268,1B_3372,1
3373,153.75,-31.25,31.25,0.0,2,1.078998306172543,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.8426764821852525,1B_3373,1
3374,156.25,-31.25,31.25,0.0,2,0.9455527205736513,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7177154357088562,1B_3374,1
3375,158.75,-31.25,31.25,0.0,2,0.8148142955275374,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6365294858811545,1B_3375,1
3376,161.25,-31.25,31.25,0.0,2,0.7871989157633371,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5879807288317358,1B_3376,1
3377,163.75,-31.25,31.25,0.0,2,0.8853975452366726,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6109858274018443,1B_3377,1
3378,166.25,-31.25,31.25,0.0,2,0.950557583402546,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6208576714615842,1B_3378,1
3379,168.75,-31.25,31.25,0.0,2,0.9643451694522884,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6232298122339506,1B_3379,1
3380,171.25,-31.25,31.25,0.0,2,0.9340583166134884,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6311166541697483,1B_3380,1
3381,173.75,-31.25,31.25,0.0,2,0.9245688719191651,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6451680367835191,1B_3381,1
3382,176.25,-31.25,31.25,0.0,2,0.9569879685432284,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6562801020082104,1B_3382,1
3383,178.75,-31.25,31.25,0.0,2,0.9963522753311544,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6662002698834757,1B_3383,1
3384,181.25,-31.25,31.25,0.0,2,1.0056429509921545,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6879592756509503,1B_3384,1
3385,183.75,-31.25,31.25,0.0,2,1.087564021197797,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7129373075162092,1B_3385,1
3386,186.25,-31.25,31.25,0.0,2,1.143732964363607,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7184122304807545,1B_3386,1
3387,188.75,-31.25,31.25,0.0,2,1.0662882582981197,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7000732389407961,1B_3387,1
3388,191.25,-31.25,31.25,0.0,2,0.9702494349832071,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6824962623672668,1B_3388,1
3389,193.75,-31.25,31.25,0.0,2,0.9404499466267024,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6685347481126585,1B_3389,1
3390,196.25,-31.25,31.25,0.0,2,0.91672856772431,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6522735310360108,1B_3390,1
3391,198.75,-31.25,31.25,0.0,2,0.8513570706377057,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6342721416997531,1B_3391,1
3392,201.25,-31.25,31.25,0.0,2,0.7442454069728582,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6149044509014554,1B_3392,1
3393,203.75,-31.25,31.25,0.0,2,0.6601889374415341,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5922028598786075,1B_3393,1
3394,206.25,-31.25,31.25,0.0,2,0.6255717048166702,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.559634231553867,1B_3394,1
3395,208.75,-31.25,31.25,0.0,2,0.6020738458816826,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5219896732631903,1B_3395,1
3396,211.25,-31.25,31.25,0.0,2,0.5910757789695616,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4889347067276635,1B_3396,1
3397,213.75,-31.25,31.25,0.0,2,0.6539699889243148,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4616735678957883,1B_3397,1
3398,216.25,-31.25,31.25,0.0,2,0.7357472807913222,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.441790361287034,1B_3398,1
3399,218.75,-31.25,31.25,0.0,2,0.746104598287947,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4206237795096109,1B_3399,1
3400,221.25,-31.25,31.25,0.0,2,0.7045482986024074,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4014153228461735,1B_3400,1
3401,223.75,-31.25,31.25,0.0,2,0.6911972645302379,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3967575046752192,1B_3401,1
3402,226.25,-31.25,31.25,0.0,2,0.7208330134538935,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3929997919097405,1B_3402,1
3403,228.75,-31.25,31.25,0.0,2,0.7505616091901027,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3775054394472529,1B_3403,1
3404,231.25,-31.25,31.25,0.0,2,0.7633006284098103,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3371169468662471,1B_3404,1
3405,233.75,-31.25,31.25,0.0,2,0.7917723686045698,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2804525379428095,1B_3405,1
3406,236.25,-31.25,31.25,0.0,2,0.8332392147708017,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2205653304524651,1B_3406,1
3407,238.75,-31.25,31.25,0.0,2,0.8746500240359583,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.180997036187429,1B_3407,1
3408,241.25,-31.25,31.25,0.0,2,0.8899161230317757,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1613232212204335,1B_3408,1
3409,243.75,-31.25,31.25,0.0,2,0.8582649521139196,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1488433489231786,1B_3409,1
3410,246.25,-31.25,31.25,0.0,2,0.7578442186020742,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1375596969401314,1B_3410,1
3411,248.75,-31.25,31.25,0.0,2,0.6396397032043495,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1284951195547646,1B_3411,1
3412,251.25,-31.25,31.25,0.0,2,0.5008871736914999,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1188879804638333,1B_3412,1
3413,253.75,-31.25,31.25,0.0,2,0.3769334592230986,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1126593330341851,1B_3413,1
3414,256.25,-31.25,31.25,0.0,2,0.2906114890286983,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1089417237842332,1B_3414,1
3415,258.75,-31.25,31.25,0.0,2,0.2164515177758752,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.1025064037630693,1B_3415,1
3416,261.25,-31.25,31.25,0.0,2,0.1567715453992456,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0942958555415641,1B_3416,1
3417,263.75,-31.25,31.25,0.0,2,0.1151161470437232,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0886545388241737,1B_3417,1
3418,266.25,-31.25,31.25,0.0,2,0.1052996710713789,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0821933587561402,1B_3418,1
3419,268.75,-31.25,31.25,0.0,2,0.1222475030874895,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0728324246205584,1B_3419,1
3420,271.25,-31.25,31.25,0.0,2,0.149248970249703,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0634686193106207,1B_3420,1
3421,273.75,-31.25,31.25,0.0,2,0.153039160496031,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0556431917326012,1B_3421,1
3422,276.25,-31.25,31.25,0.0,2,0.1145403672330608,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0535937699738946,1B_3422,1
3423,278.75,-31.25,31.25,0.0,2,0.0276385055846798,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0538400905893295,1B_3423,1
3424,281.25,-31.25,31.25,0.0,1,-0.0863538127289514,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.0569598153103378,1B_3424,1
3425,283.75,-31.25,31.25,0.0,1,-0.1042155183851655,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.116261949188178,1B_3425,1
3426,286.25,-31.25,31.25,0.0,1,0.1241461516692241,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3056753063719755,1B_3426,1
3427,288.75,-31.25,31.25,1.0,0,1.2287930073633315,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.898970047407052,1B_3427,1
3428,291.25,-31.25,31.25,1.0,0,1.2226354105078543,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7762747031307164,1B_3428,1
3429,293.75,-31.25,31.25,1.0,0,0.96863092885967,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5311678549378736,1B_3429,1
3430,296.25,-31.25,31.25,1.0,0,1.0595336635032016,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6566994403758087,1B_3430,1
3431,298.75,-31.25,31.25,1.0,0,1.0355303395915818,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6498539608893277,1B_3431,1
3432,301.25,-31.25,31.25,1.0,0,0.836823215978137,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6139001035877284,1B_3432,1
3433,303.75,-31.25,31.25,1.0,0,0.8306938204983983,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6375746725491651,1B_3433,1
3434,306.25,-31.25,31.25,1.0,0,0.8348699626737306,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.621985282314279,1B_3434,1
3435,308.75,-31.25,31.25,0.0,1,0.7602443787783489,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.538113116382117,1B_3435,1
3436,311.25,-31.25,31.25,0.0,1,0.6566901288969806,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.465264243420134,1B_3436,1
3437,313.75,-31.25,31.25,0.0,1,0.6622042366513402,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4455811088124815,1B_3437,1
3438,316.25,-31.25,31.25,0.0,1,0.6789933692846413,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4151120948309731,1B_3438,1
3439,318.75,-31.25,31.25,0.0,1,0.6799718331119147,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3944140932108254,1B_3439,1
3440,321.25,-31.25,31.25,0.0,1,0.6335392690934182,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3786633175559947,1B_3440,1
3441,323.75,-31.25,31.25,0.0,1,0.5735852895170439,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3594719874837926,1B_3441,1
3442,326.25,-31.25,31.25,0.0,1,0.5065860039230512,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3393756593267534,1B_3442,1
3443,328.75,-31.25,31.25,0.0,1,0.4421138007226824,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.319301811121393,1B_3443,1
3444,331.25,-31.25,31.25,0.0,1,0.4016034889566381,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3021156043798588,1B_3444,1
3445,333.75,-31.25,31.25,0.0,1,0.3703133001733659,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2812616403664288,1B_3445,1
3446,336.25,-31.25,31.25,0.0,1,0.3274792112363141,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2604792443149215,1B_3446,1
3447,338.75,-31.25,31.25,0.0,1,0.2829767461419032,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2436928640751081,1B_3447,1
3448,341.25,-31.25,31.25,0.0,1,0.2484415352331601,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2276029773799108,1B_3448,1
3449,343.75,-31.25,31.25,0.0,1,0.2560926448634561,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2198266730048348,1B_3449,1
3450,346.25,-31.25,31.25,0.0,1,0.2935359866951666,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2228078295808569,1B_3450,1
3451,348.75,-31.25,31.25,0.0,1,0.3572888785039474,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2342585656981831,1B_3451,1
3452,351.25,-31.25,31.25,0.0,1,0.4345204809293498,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2461233094664885,1B_3452,1
3453,353.75,-31.25,31.25,0.0,1,0.4704413634396065,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2439114806944039,1B_3453,1
3454,356.25,-31.25,31.25,0.0,1,0.4486414763148135,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2308874319338872,1B_3454,1
3455,358.75,-31.25,31.25,0.0,1,0.4185628644522591,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2261577060802627,1B_3455,1
3456,1.25,-28.75,28.75,0.0,1,0.4439055196879503,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.272693743491457,1B_3456,1
3457,3.75,-28.75,28.75,0.0,1,0.4904526600542869,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.2970685628068091,1B_3457,1
3458,6.25,-28.75,28.75,0.0,1,0.5248830207633967,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3202714175318151,1B_3458,1
3459,8.75,-28.75,28.75,0.0,1,0.53664819365234,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3363812258127546,1B_3459,1
3460,11.25,-28.75,28.75,0.0,1,0.511351425215365,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3527300161928969,1B_3460,1
3461,13.75,-28.75,28.75,0.0,1,0.4737268300512848,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3888782093401582,1B_3461,1
3462,16.25,-28.75,28.75,0.0,1,0.6998648154804642,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5657466235601489,1B_3462,1
3463,18.75,-28.75,28.75,1.0,0,1.1133673971952691,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.9876844071990571,1B_3463,1
3464,21.25,-28.75,28.75,1.0,0,1.2791521293833696,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.3104821781589124,1B_3464,1
3465,23.75,-28.75,28.75,1.0,0,1.2139727759169905,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.4273945635311962,1B_3465,1
3466,26.25,-28.75,28.75,1.0,0,1.1189683006973226,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.376742655131355,1B_3466,1
3467,28.75,-28.75,28.75,1.0,0,1.0863634863845548,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.2400796893173167,1B_3467,1
3468,31.25,-28.75,28.75,0.0,0,1.0105117748632853,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.964872447951785,1B_3468,1
3469,33.75,-28.75,28.75,0.0,3,0.9293324349032068,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7908188108218767,1B_3469,1
3470,36.25,-28.75,28.75,0.0,3,0.9065605222554052,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7195929252232208,1B_3470,1
3471,38.75,-28.75,28.75,0.0,3,0.8177419831057382,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6374176331363052,1B_3471,1
3472,41.25,-28.75,28.75,0.0,3,0.7652490791852079,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6343887367255887,1B_3472,1
3473,43.75,-28.75,28.75,0.0,3,0.7214917358168943,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6390566100274597,1B_3473,1
3474,46.25,-28.75,28.75,0.0,3,0.707785700199002,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6393470717066029,1B_3474,1
3475,48.75,-28.75,28.75,0.0,3,0.7283244558679591,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6381988285800761,1B_3475,1
3476,51.25,-28.75,28.75,0.0,3,0.7484747530780723,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.61679155449263,1B_3476,1
3477,53.75,-28.75,28.75,0.0,3,0.7278949894512233,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5780408756763067,1B_3477,1
3478,56.25,-28.75,28.75,0.0,3,0.7381449735055112,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.536240523532617,1B_3478,1
3479,58.75,-28.75,28.75,0.0,3,0.7907699230063371,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4948828145473889,1B_3479,1
3480,61.25,-28.75,28.75,0.0,3,0.8383490008808845,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4651637599292516,1B_3480,1
3481,63.75,-28.75,28.75,0.0,3,0.8690780647011984,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4451093025325377,1B_3481,1
3482,66.25,-28.75,28.75,0.0,3,0.8798997067974583,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4338302932373761,1B_3482,1
3483,68.75,-28.75,28.75,0.0,3,0.9049790580445466,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4330352171297259,1B_3483,1
3484,71.25,-28.75,28.75,0.0,3,0.9652769380449864,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4443436504611854,1B_3484,1
3485,73.75,-28.75,28.75,0.0,3,1.042429040184162,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4614828133469559,1B_3485,1
3486,76.25,-28.75,28.75,0.0,3,1.0888710517820854,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4771921236665282,1B_3486,1
3487,78.75,-28.75,28.75,0.0,3,1.1084012592179506,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4921163137561093,1B_3487,1
3488,81.25,-28.75,28.75,0.0,3,1.093708033249229,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.505010629052844,1B_3488,1
3489,83.75,-28.75,28.75,0.0,3,1.056891472182225,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5148654124594365,1B_3489,1
3490,86.25,-28.75,28.75,0.0,3,1.0064486518641165,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5232786051147378,1B_3490,1
3491,88.75,-28.75,28.75,0.0,3,0.9745353504893636,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5281554320388753,1B_3491,1
3492,91.25,-28.75,28.75,0.0,3,0.9575087972953772,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5250488980487039,1B_3492,1
3493,93.75,-28.75,28.75,0.0,3,0.9391387977428028,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.5121952984182554,1B_3493,1
3494,96.25,-28.75,28.75,0.0,3,0.899205060208387,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4865111864854275,1B_3494,1
3495,98.75,-28.75,28.75,0.0,3,0.8461930444594484,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4502588651388192,1B_3495,1
3496,101.25,-28.75,28.75,0.0,3,0.8117113003297556,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4032332876766361,1B_3496,1
3497,103.75,-28.75,28.75,0.0,3,0.8364891811508589,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3674101379797952,1B_3497,1
3498,106.25,-28.75,28.75,0.0,3,0.8634590791189803,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.3632327718960519,1B_3498,1
3499,108.75,-28.75,28.75,0.0,3,0.8485734389829179,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4076786245247599,1B_3499,1
3500,111.25,-28.75,28.75,0.0,3,0.8339620333072041,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.4988952024397639,1B_3500,1
3501,113.75,-28.75,28.75,0.0,3,0.8397009724455399,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6186742032597444,1B_3501,1
3502,116.25,-28.75,28.75,1.0,0,1.025687082557594,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.060639842750653,1B_3502,1
3503,118.75,-28.75,28.75,1.0,0,1.164394825243006,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.2014364517208749,1B_3503,1
3504,121.25,-28.75,28.75,1.0,0,1.263312703935642,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.19991589191613,1B_3504,1
3505,123.75,-28.75,28.75,1.0,0,1.3548390692914825,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.1516442171213956,1B_3505,1
3506,126.25,-28.75,28.75,1.0,0,1.4071284966459845,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.1076419777533673,1B_3506,1
3507,128.75,-28.75,28.75,1.0,0,1.4514082891489908,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.1037882569712143,1B_3507,1
3508,131.25,-28.75,28.75,1.0,0,1.3784170246371794,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.0988938431278843,1B_3508,1
3509,133.75,-28.75,28.75,1.0,0,1.3483680689072357,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.06413313511164,1B_3509,1
3510,136.25,-28.75,28.75,1.0,0,1.3988686124049563,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.0691760788259628,1B_3510,1
3511,138.75,-28.75,28.75,1.0,0,1.3832885339723089,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.1301392799195142,1B_3511,1
3512,141.25,-28.75,28.75,1.0,0,1.4198718881325596,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.1900054565872262,1B_3512,1
3513,143.75,-28.75,28.75,1.0,0,1.5186391682510825,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.2239288757678588,1B_3513,1
3514,146.25,-28.75,28.75,1.0,0,1.7094511802688277,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.2400189987645962,1B_3514,1
3515,148.75,-28.75,28.75,1.0,0,1.902630881501144,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.2575407499921258,1B_3515,1
3516,151.25,-28.75,28.75,1.0,0,1.828145146505811,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,1.2640424199701763,1B_3516,1
3517,153.75,-28.75,28.75,0.0,2,1.1607084645697854,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.9080613651001622,1B_3517,1
3518,156.25,-28.75,28.75,0.0,2,0.9404800954719382,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7183438481981707,1B_3518,1
3519,158.75,-28.75,28.75,0.0,2,0.845034465277049,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6835632203859188,1B_3519,1
3520,161.25,-28.75,28.75,0.0,2,0.8042913009760574,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6785763438925129,1B_3520,1
3521,163.75,-28.75,28.75,0.0,2,0.8345592625731324,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6897951283816278,1B_3521,1
3522,166.25,-28.75,28.75,0.0,2,0.8528423201884069,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6836554586073377,1B_3522,1
3523,168.75,-28.75,28.75,0.0,2,0.8704797412329633,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6714381986865933,1B_3523,1
3524,171.25,-28.75,28.75,0.0,2,0.9199628587228404,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6666675624886165,1B_3524,1
3525,173.75,-28.75,28.75,0.0,2,0.985805375234189,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6699633003984932,1B_3525,1
3526,176.25,-28.75,28.75,0.0,2,1.0424735851422922,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.6807943752479323,1B_3526,1
3527,178.75,-28.75,28.75,0.0,2,1.0375363591597846,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7065354846414431,1B_3527,1
3528,181.25,-28.75,28.75,0.0,2,1.022679392751412,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7302500522919565,1B_3528,1
3529,183.75,-28.75,28.75,0.0,2,1.0293237386966787,1.3123714439127312,-0.0055584770953486,-0.028618895317805,1B,0.7377205383668641,1B_3529,1
