grid_cell_id,lon,lat,lat_abs,land_fraction,ocean_basin,tos_trend,GMST_trend,AMV_index,IPO_index,member,tos_trend_forced,row_id,member_id
617,138.75,-61.25,61.25,0.0,4,-0.5922283705674959,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2018957265886788,1A_617,0
618,141.25,-61.25,61.25,0.0,4,-0.3001892771768445,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2112870395713715,1A_618,0
619,143.75,-61.25,61.25,0.0,4,-0.1344710930905822,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1580561546452029,1A_619,0
620,146.25,-61.25,61.25,0.0,4,-0.0996273381516291,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1404341369597231,1A_620,0
621,148.75,-61.25,61.25,0.0,4,-0.1129316053581884,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1087337385201422,1A_621,0
622,151.25,-61.25,61.25,0.0,4,-0.252729961366667,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0741425187579194,1A_622,0
623,153.75,-61.25,61.25,0.0,4,0.0683261512990189,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1260809791085969,1A_623,0
624,156.25,-61.25,61.25,0.0,4,0.5175653784781519,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1995463045913944,1A_624,0
625,158.75,-61.25,61.25,0.0,4,0.3266375626233559,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1672613686240414,1A_625,0
626,161.25,-61.25,61.25,0.0,4,0.2079179973758012,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1633707699422336,1A_626,0
627,163.75,-61.25,61.25,0.0,4,0.0235890123640518,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1419355969817516,1A_627,0
628,166.25,-61.25,61.25,0.0,4,-0.055080607814815,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0960948132750068,1A_628,0
629,168.75,-61.25,61.25,0.0,4,-0.1057537418311049,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0713822117964489,1A_629,0
630,171.25,-61.25,61.25,0.0,4,-0.0248192615535982,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0915762409335766,1A_630,0
631,173.75,-61.25,61.25,0.0,4,0.0787073934826309,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0936232304895262,1A_631,0
632,176.25,-61.25,61.25,0.0,4,0.0909407586336958,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0908026138300806,1A_632,0
633,178.75,-61.25,61.25,0.0,4,0.0656451394984099,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0924312739998819,1A_633,0
634,181.25,-61.25,61.25,0.0,4,-0.0507742666204797,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1477743523432408,1A_634,0
635,183.75,-61.25,61.25,0.0,4,-0.075749661432804,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1942573425110131,1A_635,0
636,186.25,-61.25,61.25,0.0,4,0.0238983684327636,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1879747331378542,1A_636,0
637,188.75,-61.25,61.25,0.0,4,0.1180595957799282,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1129679402319821,1A_637,0
638,191.25,-61.25,61.25,0.0,4,0.0623084966787629,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0014034737071137,1A_638,0
639,193.75,-61.25,61.25,0.0,4,-0.0365793090889637,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0659853284128904,1A_639,0
640,196.25,-61.25,61.25,0.0,4,-0.1172538124625984,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0844780426982816,1A_640,0
641,198.75,-61.25,61.25,0.0,4,-0.1079968679269674,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0876590253818258,1A_641,0
642,201.25,-61.25,61.25,0.0,4,-0.1320593855868584,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1123922411174108,1A_642,0
643,203.75,-61.25,61.25,0.0,4,-0.078509592987495,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1124373322099501,1A_643,0
644,206.25,-61.25,61.25,0.0,4,0.0702878839625913,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0947496518045772,1A_644,0
645,208.75,-61.25,61.25,0.0,4,0.1389514150270698,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.080474865422057,1A_645,0
646,211.25,-61.25,61.25,0.0,4,0.135333208494576,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.104716206784813,1A_646,0
647,213.75,-61.25,61.25,0.0,4,0.0526100065757193,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1478337962314197,1A_647,0
648,216.25,-61.25,61.25,0.0,4,-0.0721911049018529,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1691198296337771,1A_648,0
649,218.75,-61.25,61.25,0.0,4,0.0448454090907519,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1408864644758117,1A_649,0
650,221.25,-61.25,61.25,0.0,4,0.1410350974750058,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1026390576894285,1A_650,0
651,223.75,-61.25,61.25,0.0,4,0.1850626040585016,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0712811869823881,1A_651,0
652,226.25,-61.25,61.25,0.0,4,0.143279368714851,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0673913639864531,1A_652,0
653,228.75,-61.25,61.25,0.0,4,0.1145071388924634,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.155525890317462,1A_653,0
654,231.25,-61.25,61.25,0.0,4,0.0798802993208742,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2593716401242388,1A_654,0
655,233.75,-61.25,61.25,0.0,4,0.0275126817348629,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2401598693219545,1A_655,0
656,236.25,-61.25,61.25,0.0,4,-0.0405202556073861,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1199451820914322,1A_656,0
657,238.75,-61.25,61.25,0.0,4,0.0221950655219763,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0119950929815869,1A_657,0
658,241.25,-61.25,61.25,0.0,4,0.2238270609437651,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0704648135150905,1A_658,0
659,243.75,-61.25,61.25,0.0,4,0.3935415553324585,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0906596303039968,1A_659,0
660,246.25,-61.25,61.25,0.0,4,0.5170392099791872,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.109218185843813,1A_660,0
661,248.75,-61.25,61.25,0.0,4,0.4965168528080112,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1195991270997631,1A_661,0
662,251.25,-61.25,61.25,0.0,4,0.4396827767283577,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1430434786487298,1A_662,0
663,253.75,-61.25,61.25,0.0,4,0.447550238498998,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1660637630666293,1A_663,0
664,256.25,-61.25,61.25,0.0,4,0.4397621690896647,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1856794715193423,1A_664,0
665,258.75,-61.25,61.25,0.0,4,0.4446032202833481,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1932955253518127,1A_665,0
666,261.25,-61.25,61.25,0.0,4,0.5135004891235739,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1909659425160913,1A_666,0
667,263.75,-61.25,61.25,0.0,4,0.5627792957048212,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1987585842691663,1A_667,0
668,266.25,-61.25,61.25,0.0,4,0.6047000371269711,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2110267244489273,1A_668,0
669,268.75,-61.25,61.25,0.0,4,0.6208380351583858,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2077381935600082,1A_669,0
670,271.25,-61.25,61.25,0.0,4,0.5789318047143631,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2142666304737339,1A_670,0
671,273.75,-61.25,61.25,0.0,4,0.5166552500738842,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2327370378597392,1A_671,0
672,276.25,-61.25,61.25,0.0,4,0.5487400631821567,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2522872288626254,1A_672,0
673,278.75,-61.25,61.25,0.0,4,0.5895952783109755,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2745278371672355,1A_673,0
674,281.25,-61.25,61.25,0.0,4,0.5669519390904425,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2882571056767034,1A_674,0
675,283.75,-61.25,61.25,0.0,4,0.6015111444318593,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2627785348997982,1A_675,0
676,286.25,-61.25,61.25,0.0,4,0.7293966215430411,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2548552720793208,1A_676,0
677,288.75,-61.25,61.25,0.0,4,0.7177076676811861,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.3087098898270536,1A_677,0
678,291.25,-61.25,61.25,0.0,4,0.7967590225635615,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.3287331804415617,1A_678,0
679,293.75,-61.25,61.25,0.0,4,0.8150602136595674,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.3214221468835614,1A_679,0
680,296.25,-61.25,61.25,0.0,4,0.7408277732577525,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.3471648778177764,1A_680,0
681,298.75,-61.25,61.25,0.0,4,0.4978869592625162,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2439846929974707,1A_681,0
682,301.25,-61.25,61.25,0.0,4,0.2894936682537005,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0692817162682083,1A_682,0
683,303.75,-61.25,61.25,0.0,4,0.4526879361066397,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0824497070363117,1A_683,0
684,306.25,-61.25,61.25,0.0,4,0.5206276930725875,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1569912503293074,1A_684,0
685,308.75,-61.25,61.25,0.0,4,0.4895337434046082,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1301181894291573,1A_685,0
686,311.25,-61.25,61.25,0.0,4,0.4596361352578684,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1078181433220643,1A_686,0
687,313.75,-61.25,61.25,0.0,4,0.2523300689616068,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0448674446766521,1A_687,0
688,316.25,-61.25,61.25,0.0,4,0.1283987173160858,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.023934809483381,1A_688,0
689,318.75,-61.25,61.25,0.0,4,0.1295184332365998,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0376867864211572,1A_689,0
690,321.25,-61.25,61.25,0.0,4,0.1385132248657659,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0434844075849577,1A_690,0
691,323.75,-61.25,61.25,0.0,4,0.135893080599239,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0605311777781769,1A_691,0
692,326.25,-61.25,61.25,0.0,4,0.1620429151821509,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0701258513778565,1A_692,0
693,328.75,-61.25,61.25,0.0,4,0.1714249367117216,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0861987750133133,1A_693,0
694,331.25,-61.25,61.25,0.0,4,0.2057818098391457,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1151069766683002,1A_694,0
695,333.75,-61.25,61.25,0.0,4,0.1995880636868316,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1689848823885974,1A_695,0
696,336.25,-61.25,61.25,0.0,4,0.1273190807376504,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2275562556525325,1A_696,0
697,338.75,-61.25,61.25,0.0,4,0.0321459698782758,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.263830209281702,1A_697,0
698,341.25,-61.25,61.25,0.0,4,-0.0390728357881407,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.271110923077631,1A_698,0
699,343.75,-61.25,61.25,0.0,4,-0.1002944988097284,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2840414627465739,1A_699,0
700,346.25,-61.25,61.25,0.0,4,-0.1456109250551708,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.3268699026649738,1A_700,0
701,348.75,-61.25,61.25,0.0,4,-0.0944130114045216,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.3383795437178998,1A_701,0
702,351.25,-61.25,61.25,0.0,4,-0.0443727604698346,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2838304368358072,1A_702,0
703,353.75,-61.25,61.25,0.0,4,0.0355277089611611,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1365882444443902,1A_703,0
704,356.25,-61.25,61.25,0.0,4,0.0493887386758701,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0387974500585793,1A_704,0
705,358.75,-61.25,61.25,0.0,4,0.0154977355557371,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0285736015942512,1A_705,0
706,1.25,-58.75,58.75,0.0,1,0.076286913572278,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0111427637771135,1A_706,0
707,3.75,-58.75,58.75,0.0,1,0.0690792865890001,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0364161197359327,1A_707,0
708,6.25,-58.75,58.75,0.0,1,0.0691969527684687,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0464365873194146,1A_708,0
709,8.75,-58.75,58.75,0.0,1,0.0935749379910121,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0619726020215101,1A_709,0
710,11.25,-58.75,58.75,0.0,1,0.0973020095474557,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0654322289891507,1A_710,0
711,13.75,-58.75,58.75,0.0,1,0.0958313975566167,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0775894715540546,1A_711,0
712,16.25,-58.75,58.75,0.0,1,0.1975282822284423,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0813232932847436,1A_712,0
713,18.75,-58.75,58.75,0.0,1,0.1833971990118842,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0789327466726607,1A_713,0
714,21.25,-58.75,58.75,0.0,1,0.0949531765390163,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1037248948289352,1A_714,0
715,23.75,-58.75,58.75,0.0,1,0.0955275033121387,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1542258439815668,1A_715,0
716,26.25,-58.75,58.75,0.0,1,0.0455231096714193,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1503322641750742,1A_716,0
717,28.75,-58.75,58.75,0.0,1,0.1609303392254939,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1139840006046784,1A_717,0
718,31.25,-58.75,58.75,0.0,3,0.2810884789086404,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1310600572061871,1A_718,0
719,33.75,-58.75,58.75,0.0,3,0.2971191102000432,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1681870989506693,1A_719,0
720,36.25,-58.75,58.75,0.0,3,0.1802772646725775,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1553475622024542,1A_720,0
721,38.75,-58.75,58.75,0.0,3,0.0934549058627198,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1400610696109128,1A_721,0
722,41.25,-58.75,58.75,0.0,3,0.2445779589652761,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1834755578647089,1A_722,0
723,43.75,-58.75,58.75,0.0,3,0.2914629898697572,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2262223185101399,1A_723,0
724,46.25,-58.75,58.75,0.0,3,0.241323077116915,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2237550461454234,1A_724,0
725,48.75,-58.75,58.75,0.0,3,0.1535262203143109,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2460133391378729,1A_725,0
726,51.25,-58.75,58.75,0.0,3,0.1323868230694404,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2866145143326818,1A_726,0
727,53.75,-58.75,58.75,0.0,3,0.1588288259405444,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2626907173686812,1A_727,0
728,56.25,-58.75,58.75,0.0,3,0.1085640063336939,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2352580182222376,1A_728,0
729,58.75,-58.75,58.75,0.0,3,-0.0267392271292581,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2148842211716578,1A_729,0
730,61.25,-58.75,58.75,0.0,3,-0.0587615966057773,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2007638276212904,1A_730,0
731,63.75,-58.75,58.75,0.0,3,0.0914298714705894,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1828806629358425,1A_731,0
732,66.25,-58.75,58.75,0.0,3,0.076404875979753,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1613267845133628,1A_732,0
733,68.75,-58.75,58.75,0.0,3,0.0665552229505147,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1533243283636224,1A_733,0
734,71.25,-58.75,58.75,0.0,3,-0.0398993620791334,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1568860875129948,1A_734,0
735,73.75,-58.75,58.75,0.0,3,-0.4114948738163108,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0215226308930669,1A_735,0
736,76.25,-58.75,58.75,0.0,3,-0.3823775656646653,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0065721368295021,1A_736,0
737,78.75,-58.75,58.75,0.0,3,-0.3299568896175404,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0013338382709748,1A_737,0
738,81.25,-58.75,58.75,0.0,3,-0.2948129594007486,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0266419417683279,1A_738,0
739,83.75,-58.75,58.75,0.0,3,-0.2435536527888121,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0076111857047695,1A_739,0
740,86.25,-58.75,58.75,0.0,3,-0.1125187814617262,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0247141750009707,1A_740,0
741,88.75,-58.75,58.75,0.0,3,-0.0308502134137535,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0330785287467627,1A_741,0
742,91.25,-58.75,58.75,0.0,3,-0.0446419022817014,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0207972663051293,1A_742,0
743,93.75,-58.75,58.75,0.0,3,-0.0381559190337501,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0214353997290254,1A_743,0
744,96.25,-58.75,58.75,0.0,3,-0.0460817004003307,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0362130268196856,1A_744,0
745,98.75,-58.75,58.75,0.0,3,-0.0632339825129456,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0453307835599211,1A_745,0
746,101.25,-58.75,58.75,0.0,3,0.0686835355652804,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0076533935579247,1A_746,0
747,103.75,-58.75,58.75,0.0,3,0.0856327048032384,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.027854375608892,1A_747,0
748,106.25,-58.75,58.75,0.0,3,0.0068331420588062,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0014600571376847,1A_748,0
749,108.75,-58.75,58.75,0.0,3,0.0794575008782169,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0497897920002678,1A_749,0
750,111.25,-58.75,58.75,0.0,3,0.1104174684586362,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0796229304978993,1A_750,0
751,113.75,-58.75,58.75,0.0,3,0.1066182364718213,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0658392429231583,1A_751,0
752,116.25,-58.75,58.75,0.0,3,0.1107881851767779,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0340938810338141,1A_752,0
753,118.75,-58.75,58.75,0.0,3,0.0814943827720677,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0132689884909148,1A_753,0
754,121.25,-58.75,58.75,0.0,2,-0.1505854590425863,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.040271602534529,1A_754,0
755,123.75,-58.75,58.75,0.0,2,-0.3487605748806707,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0392118471651771,1A_755,0
756,126.25,-58.75,58.75,0.0,2,-0.3178436546614273,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0318325041727679,1A_756,0
757,128.75,-58.75,58.75,0.0,2,-0.1675371707940506,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0020512600118964,1A_757,0
758,131.25,-58.75,58.75,0.0,2,-0.0564676501775927,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0618004911114452,1A_758,0
759,133.75,-58.75,58.75,0.0,2,-0.1723629185697791,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.092753567905651,1A_759,0
760,136.25,-58.75,58.75,0.0,2,-0.2290654220481597,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1089435819095002,1A_760,0
761,138.75,-58.75,58.75,0.0,2,-0.186925303376145,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0845677226688336,1A_761,0
762,141.25,-58.75,58.75,0.0,2,-0.1415943100021982,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.04819951246199,1A_762,0
763,143.75,-58.75,58.75,0.0,2,-0.1498106454602804,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0373697065138243,1A_763,0
764,146.25,-58.75,58.75,0.0,2,-0.2479001550598787,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0324575784312405,1A_764,0
765,148.75,-58.75,58.75,0.0,2,-0.2484571565087446,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0577806648162659,1A_765,0
766,151.25,-58.75,58.75,0.0,2,-0.2668120444113399,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0977467857007882,1A_766,0
767,153.75,-58.75,58.75,0.0,2,-0.2308237181980788,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0745527594123157,1A_767,0
768,156.25,-58.75,58.75,0.0,2,-0.0518242801291294,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0742984122450966,1A_768,0
769,158.75,-58.75,58.75,0.0,2,0.2185473997023117,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0741906312874998,1A_769,0
770,161.25,-58.75,58.75,0.0,2,0.3354311385921099,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0802871450439118,1A_770,0
771,163.75,-58.75,58.75,0.0,2,0.3218546386946961,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0994365310774635,1A_771,0
772,166.25,-58.75,58.75,0.0,2,0.3298629327791754,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0966604535100041,1A_772,0
773,168.75,-58.75,58.75,0.0,2,0.3641105178218363,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0833863424272412,1A_773,0
774,171.25,-58.75,58.75,0.0,2,0.2966536880304114,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0740178300357746,1A_774,0
775,173.75,-58.75,58.75,0.0,2,0.1695960387000686,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0817173859583909,1A_775,0
776,176.25,-58.75,58.75,0.0,2,0.1020818379283127,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.124977184482956,1A_776,0
777,178.75,-58.75,58.75,0.0,2,0.2523955717303338,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1565894506183511,1A_777,0
778,181.25,-58.75,58.75,0.0,2,0.451793847167488,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.1972303790094487,1A_778,0
779,183.75,-58.75,58.75,0.0,2,0.497419844653173,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2283546578558025,1A_779,0
780,186.25,-58.75,58.75,0.0,2,0.3787807176077057,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.2117605968457653,1A_780,0
781,188.75,-58.75,58.75,0.0,2,0.0024503889406632,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,0.0990429748297251,1A_781,0
782,191.25,-58.75,58.75,0.0,2,-0.4245549832913399,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0451698339491584,1A_782,0
783,193.75,-58.75,58.75,0.0,2,-0.5160337241091437,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1221914443242953,1A_783,0
784,196.25,-58.75,58.75,0.0,2,-0.3149945391290218,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1245065767716571,1A_784,0
785,198.75,-58.75,58.75,0.0,2,-0.2720908758908636,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1450996562229483,1A_785,0
786,201.25,-58.75,58.75,0.0,2,-0.2983535266144123,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.164281022388463,1A_786,0
787,203.75,-58.75,58.75,0.0,2,-0.4011276599441319,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1637788207321118,1A_787,0
788,206.25,-58.75,58.75,0.0,2,-0.32273022517778,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1401975942788578,1A_788,0
789,208.75,-58.75,58.75,0.0,2,-0.197427483665678,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1121460615454654,1A_789,0
790,211.25,-58.75,58.75,0.0,2,-0.1272433106430646,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0736691736016474,1A_790,0
791,213.75,-58.75,58.75,0.0,2,-0.1645097485245164,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0358545569273043,1A_791,0
792,216.25,-58.75,58.75,0.0,2,-0.2519716744735158,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.0809214685158102,1A_792,0
793,218.75,-58.75,58.75,0.0,2,-0.3280487574524468,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1492907461373037,1A_793,0
794,221.25,-58.75,58.75,0.0,2,-0.3692144575444681,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.2068040293442755,1A_794,0
795,223.75,-58.75,58.75,0.0,2,-0.3011052995170154,0.8201975651949048,-0.0180617111891349,-0.026760523287092,1A,-0.1622335129483186,1A_795,0
